0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
2.0000000000000001e-01	0.0000000000000000e+00	0.0000000000000000e+00
4.0000000000000002e-01	0.0000000000000000e+00	0.0000000000000000e+00
6.0000000000000009e-01	0.0000000000000000e+00	0.0000000000000000e+00
8.0000000000000004e-01	0.0000000000000000e+00	0.0000000000000000e+00
1.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
0.0000000000000000e+00	2.0000000000000001e-01	0.0000000000000000e+00
2.0000000000000001e-01	2.0000000000000001e-01	-2.4060987272525743e-09
4.0000000000000002e-01	2.0000000000000001e-01	-1.1126192969696090e-09
6.0000000000000009e-01	2.0000000000000001e-01	9.7667440079396668e-10
8.0000000000000004e-01	2.0000000000000001e-01	2.7275418118363756e-09
1.0000000000000000e+00	2.0000000000000001e-01	0.0000000000000000e+00
0.0000000000000000e+00	4.0000000000000002e-01	0.0000000000000000e+00
2.0000000000000001e-01	4.0000000000000002e-01	-4.5113462402692543e-09
4.0000000000000002e-01	4.0000000000000002e-01	-1.5771748446981124e-09
6.0000000000000009e-01	4.0000000000000002e-01	1.8430977552307857e-09
8.0000000000000004e-01	4.0000000000000002e-01	3.9060837022229749e-09
1.0000000000000000e+00	4.0000000000000002e-01	0.0000000000000000e+00
0.0000000000000000e+00	6.0000000000000009e-01	0.0000000000000000e+00
2.0000000000000001e-01	6.0000000000000009e-01	-3.9060952287641827e-09
4.0000000000000002e-01	6.0000000000000009e-01	-1.8430703938427459e-09
6.0000000000000009e-01	6.0000000000000009e-01	1.5771997182042962e-09
8.0000000000000004e-01	6.0000000000000009e-01	4.5113383448395057e-09
1.0000000000000000e+00	6.0000000000000009e-01	0.0000000000000000e+00
0.0000000000000000e+00	8.0000000000000004e-01	0.0000000000000000e+00
2.0000000000000001e-01	8.0000000000000004e-01	-2.7275551481754403e-09
4.0000000000000002e-01	8.0000000000000004e-01	-9.7666102252172442e-10
6.0000000000000009e-01	8.0000000000000004e-01	1.1126404001052380e-09
8.0000000000000004e-01	8.0000000000000004e-01	2.4060963117303284e-09
1.0000000000000000e+00	8.0000000000000004e-01	0.0000000000000000e+00
0.0000000000000000e+00	1.0000000000000000e+00	0.0000000000000000e+00
2.0000000000000001e-01	1.0000000000000000e+00	0.0000000000000000e+00
4.0000000000000002e-01	1.0000000000000000e+00	0.0000000000000000e+00
6.0000000000000009e-01	1.0000000000000000e+00	0.0000000000000000e+00
8.0000000000000004e-01	1.0000000000000000e+00	0.0000000000000000e+00
1.0000000000000000e+00	1.0000000000000000e+00	0.0000000000000000e+00
