0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
2.0000000000000001e-01	0.0000000000000000e+00	0.0000000000000000e+00
4.0000000000000002e-01	0.0000000000000000e+00	0.0000000000000000e+00
6.0000000000000009e-01	0.0000000000000000e+00	0.0000000000000000e+00
8.0000000000000004e-01	0.0000000000000000e+00	0.0000000000000000e+00
1.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00
0.0000000000000000e+00	2.0000000000000001e-01	0.0000000000000000e+00
2.0000000000000001e-01	2.0000000000000001e-01	2.3859478011262946e-09
4.0000000000000002e-01	2.0000000000000001e-01	4.5113462402692543e-09
6.0000000000000009e-01	2.0000000000000001e-01	3.8912623443809348e-09
8.0000000000000004e-01	2.0000000000000001e-01	2.6682484850384688e-09
1.0000000000000000e+00	2.0000000000000001e-01	0.0000000000000000e+00
0.0000000000000000e+00	4.0000000000000002e-01	0.0000000000000000e+00
2.0000000000000001e-01	4.0000000000000002e-01	1.0533454361299938e-09
4.0000000000000002e-01	4.0000000000000002e-01	1.5273932067510294e-09
6.0000000000000009e-01	4.0000000000000002e-01	1.7837965330031312e-09
8.0000000000000004e-01	4.0000000000000002e-01	9.4169163033451174e-10
1.0000000000000000e+00	4.0000000000000002e-01	0.0000000000000000e+00
0.0000000000000000e+00	6.0000000000000009e-01	0.0000000000000000e+00
2.0000000000000001e-01	6.0000000000000009e-01	-9.4169071262302192e-10
4.0000000000000002e-01	6.0000000000000009e-01	-1.7837910920938144e-09
6.0000000000000009e-01	6.0000000000000009e-01	-1.5273831447990739e-09
8.0000000000000004e-01	6.0000000000000009e-01	-1.0533337369682656e-09
1.0000000000000000e+00	6.0000000000000009e-01	0.0000000000000000e+00
0.0000000000000000e+00	8.0000000000000004e-01	0.0000000000000000e+00
2.0000000000000001e-01	8.0000000000000004e-01	-2.6682679509967602e-09
4.0000000000000002e-01	8.0000000000000004e-01	-3.8912714556120768e-09
6.0000000000000009e-01	8.0000000000000004e-01	-4.5113383448395057e-09
8.0000000000000004e-01	8.0000000000000004e-01	-2.3859392884925970e-09
1.0000000000000000e+00	8.0000000000000004e-01	0.0000000000000000e+00
0.0000000000000000e+00	1.0000000000000000e+00	0.0000000000000000e+00
2.0000000000000001e-01	1.0000000000000000e+00	0.0000000000000000e+00
4.0000000000000002e-01	1.0000000000000000e+00	0.0000000000000000e+00
6.0000000000000009e-01	1.0000000000000000e+00	0.0000000000000000e+00
8.0000000000000004e-01	1.0000000000000000e+00	0.0000000000000000e+00
1.0000000000000000e+00	1.0000000000000000e+00	0.0000000000000000e+00
