0.0000000000000000e+00	0.0000000000000000e+00	9.9999936331942374e-01
2.0000000000000001e-01	0.0000000000000000e+00	9.9999936331942374e-01
4.0000000000000002e-01	0.0000000000000000e+00	9.9999936331942374e-01
6.0000000000000009e-01	0.0000000000000000e+00	9.9999936331942374e-01
8.0000000000000004e-01	0.0000000000000000e+00	9.9999936331942374e-01
1.0000000000000000e+00	0.0000000000000000e+00	9.9999936331942374e-01
0.0000000000000000e+00	2.0000000000000001e-01	7.9999949062563536e-01
2.0000000000000001e-01	2.0000000000000001e-01	7.9999949062422626e-01
4.0000000000000002e-01	2.0000000000000001e-01	7.9999949064307496e-01
6.0000000000000009e-01	2.0000000000000001e-01	7.9999949066934084e-01
8.0000000000000004e-01	2.0000000000000001e-01	7.9999949068474097e-01
1.0000000000000000e+00	2.0000000000000001e-01	7.9999949068668319e-01
0.0000000000000000e+00	4.0000000000000002e-01	5.9999961794111878e-01
2.0000000000000001e-01	4.0000000000000002e-01	5.9999961794424017e-01
4.0000000000000002e-01	4.0000000000000002e-01	5.9999961796930956e-01
6.0000000000000009e-01	4.0000000000000002e-01	5.9999961801188473e-01
8.0000000000000004e-01	4.0000000000000002e-01	5.9999961804233881e-01
1.0000000000000000e+00	4.0000000000000002e-01	5.9999961804003565e-01
0.0000000000000000e+00	6.0000000000000009e-01	3.9999974527938842e-01
2.0000000000000001e-01	6.0000000000000009e-01	3.9999974527708537e-01
4.0000000000000002e-01	6.0000000000000009e-01	3.9999974530753979e-01
6.0000000000000009e-01	6.0000000000000009e-01	3.9999974535011518e-01
8.0000000000000004e-01	6.0000000000000009e-01	3.9999974537518412e-01
1.0000000000000000e+00	6.0000000000000009e-01	3.9999974537830540e-01
0.0000000000000000e+00	8.0000000000000004e-01	1.9999987263274038e-01
2.0000000000000001e-01	8.0000000000000004e-01	1.9999987263468261e-01
4.0000000000000002e-01	8.0000000000000004e-01	1.9999987265008340e-01
6.0000000000000009e-01	8.0000000000000004e-01	1.9999987267634925e-01
8.0000000000000004e-01	8.0000000000000004e-01	1.9999987269519803e-01
1.0000000000000000e+00	8.0000000000000004e-01	1.9999987269378863e-01
0.0000000000000000e+00	1.0000000000000000e+00	0.0000000000000000e+00
2.0000000000000001e-01	1.0000000000000000e+00	0.0000000000000000e+00
4.0000000000000002e-01	1.0000000000000000e+00	0.0000000000000000e+00
6.0000000000000009e-01	1.0000000000000000e+00	0.0000000000000000e+00
8.0000000000000004e-01	1.0000000000000000e+00	0.0000000000000000e+00
1.0000000000000000e+00	1.0000000000000000e+00	0.0000000000000000e+00
